date,close,d_return
2016-12-08,28.355,0.5109999999999992
2016-12-09,27.823,-0.532
2016-12-12,26.362,-1.461000000000002
2016-12-13,26.227,-0.134999999999998
2016-12-14,26.483,0.2560000000000002
2016-12-15,26.603,0.120000000000001
2016-12-16,27.405,0.8019999999999996
2016-12-19,27.681,0.2759999999999998
2016-12-20,27.341,-0.33999999999999986
2016-12-21,27.305,-0.036000000000001364
2016-12-22,27.49,0.18499999999999872
2016-12-23,26.752,-0.7379999999999995
2016-12-26,26.71,-0.04199999999999804
2016-12-27,27.192,0.4819999999999993
2016-12-28,26.958,-0.23400000000000176
2016-12-29,27.022,0.06400000000000006
2016-12-30,28.142,1.120000000000001
2017-01-03,27.511,-0.6310000000000002
2017-01-04,27.717,0.20599999999999952
2017-01-05,27.362,-0.3550000000000004
2017-01-06,27.383,0.021000000000000796
2017-01-09,27.121,-0.26200000000000045
2017-01-10,27.206,0.08500000000000085
2017-01-11,26.582,-0.6239999999999988
2017-01-12,25.639,-0.9430000000000014
2017-01-13,25.454,-0.18499999999999872
2017-01-16,23.951,-1.5030000000000001
2017-01-17,24.121,0.16999999999999815
2017-01-18,24.121,0.0
2017-01-19,24.227,0.10600000000000165
2017-01-20,24.461,0.2339999999999982
2017-01-23,25.185,0.7240000000000002
2017-01-24,24.49,-0.6950000000000003
2017-01-25,24.717,0.2270000000000003
2017-01-26,24.766,0.04899999999999949
2017-02-03,24.681,-0.0849999999999973
2017-02-06,24.908,0.2270000000000003
2017-02-07,25.015,0.10699999999999932
2017-02-08,24.795,-0.21999999999999886
2017-02-09,25.291,0.49599999999999866
2017-02-10,25.199,-0.09199999999999875
2017-02-13,25.071,-0.1280000000000001
2017-02-14,25.0,-0.0710000000000015
2017-02-15,24.646,-0.3539999999999992
2017-02-16,24.695,0.04899999999999949
2017-02-17,24.745,0.05000000000000071
2017-02-20,24.61,-0.13500000000000156
2017-02-21,24.724,0.11400000000000077
2017-02-22,24.674,-0.05000000000000071
2017-02-23,24.773,0.0990000000000002
2017-02-24,25.249,0.4759999999999991
2017-02-27,24.965,-0.2839999999999989
2017-02-28,25.0,0.03500000000000014
2017-03-01,25.341,0.3410000000000011
2017-03-02,25.532,0.19099999999999895
2017-03-03,25.412,-0.120000000000001
2017-03-06,25.504,0.0920000000000023
2017-03-07,25.837,0.3329999999999984
2017-03-08,25.639,-0.1980000000000004
2017-03-09,25.447,-0.19200000000000017
2017-03-10,26.178,0.7310000000000016
2017-03-13,25.568,-0.6099999999999994
2017-03-14,25.49,-0.07800000000000296
2017-03-15,25.376,-0.11399999999999721
2017-03-16,25.717,0.3409999999999975
2017-03-17,25.539,-0.17799999999999727
2017-03-20,25.688,0.14899999999999736
2017-03-21,25.915,0.2270000000000003
2017-03-22,26.27,0.3550000000000004
2017-03-23,26.036,-0.2339999999999982
2017-03-24,26.206,0.16999999999999815
2017-03-27,25.788,-0.41799999999999926
2017-03-28,25.426,-0.3620000000000019
2017-03-29,24.937,-0.4889999999999972
2017-03-30,23.554,-1.3830000000000027
2017-03-31,23.937,0.38300000000000267
2017-04-05,25.305,1.3679999999999986
2017-04-06,24.993,-0.31200000000000117
2017-04-07,25.036,0.043000000000002814
2017-04-10,24.312,-0.7240000000000002
2017-04-11,24.107,-0.20500000000000185
2017-04-12,23.894,-0.21300000000000097
2017-04-13,24.128,0.23400000000000176
2017-04-14,23.546,-0.5820000000000007
2017-04-17,22.617,-0.9289999999999985
2017-04-18,22.419,-0.1980000000000004
2017-04-19,22.05,-0.3689999999999998
2017-04-20,21.312,-0.7379999999999995
2017-04-21,20.788,-0.5240000000000009
2017-04-24,20.213,-0.5749999999999993
2017-04-25,20.27,0.05699999999999861
2017-04-26,20.291,0.021000000000000796
2017-04-27,20.795,0.5040000000000013
2017-04-28,21.064,0.26899999999999835
2017-05-02,20.816,-0.2480000000000011
2017-05-03,20.383,-0.43299999999999983
2017-05-04,20.397,0.013999999999999346
2017-05-05,20.149,-0.24799999999999756
2017-05-08,20.752,0.602999999999998
2017-05-09,20.773,0.021000000000000796
2017-05-10,20.327,-0.44599999999999795
2017-05-11,20.0,-0.32700000000000173
2017-05-12,19.951,-0.04899999999999949
2017-05-15,20.515,0.5640000000000001
2017-05-16,20.793,0.2779999999999987
2017-05-17,20.843,0.05000000000000071
2017-05-18,20.85,0.0070000000000014495
2017-05-19,20.936,0.08599999999999852
2017-05-22,20.572,-0.36400000000000077
2017-05-23,20.008,-0.5640000000000001
2017-05-24,20.258,0.25
2017-05-25,20.008,-0.25
2017-05-26,19.993,-0.015000000000000568
2017-05-31,19.836,-0.15700000000000003
2017-06-01,19.065,-0.7709999999999972
2017-06-02,19.329,0.26399999999999935
2017-06-05,19.172,-0.15700000000000003
2017-06-06,18.736,-0.43599999999999994
2017-06-07,19.25,0.5139999999999993
2017-06-08,19.072,-0.17800000000000082
2017-06-09,19.208,0.13599999999999923
2017-06-12,18.879,-0.3289999999999971
2017-06-13,19.179,0.29999999999999716
2017-06-14,19.322,0.14300000000000068
2017-06-15,19.758,0.43599999999999994
2017-06-16,19.572,-0.18599999999999994
2017-06-19,19.815,0.2430000000000021
2017-06-20,19.915,0.09999999999999787
2017-06-21,19.829,-0.08599999999999852
2017-06-22,19.643,-0.18599999999999994
2017-06-23,19.658,0.015000000000000568
2017-06-26,19.779,0.12099999999999866
2017-06-27,19.572,-0.20700000000000074
2017-06-28,19.215,-0.3569999999999993
2017-06-29,18.922,-0.29299999999999926
2017-06-30,19.029,0.10699999999999932
2017-07-03,19.179,0.14999999999999858
2017-07-04,19.165,-0.013999999999999346
2017-07-05,19.158,-0.006999999999997897
2017-07-06,19.386,0.22799999999999798
2017-07-07,19.515,0.12900000000000134
2017-07-10,19.615,0.09999999999999787
2017-07-11,19.136,-0.4789999999999992
2017-07-12,18.979,-0.15700000000000003
2017-07-13,18.672,-0.3069999999999986
2017-07-14,17.85,-0.8219999999999992
2017-07-17,16.572,-1.2780000000000022
2017-07-18,16.722,0.15000000000000213
2017-07-19,16.722,0.0
2017-07-20,17.708,0.9859999999999971
2017-07-21,17.05,-0.6579999999999977
2017-07-24,16.779,-0.2710000000000008
2017-07-25,16.75,-0.028999999999999915
2017-07-26,16.715,-0.03500000000000014
2017-07-27,17.286,0.5710000000000015
2017-07-28,17.293,0.006999999999997897
2017-07-31,17.565,0.272000000000002
2017-08-01,17.572,0.006999999999997897
2017-08-02,17.458,-0.11400000000000077
2017-08-03,17.472,0.014000000000002899
2017-08-04,16.865,-0.6070000000000029
2017-08-07,16.915,0.05000000000000071
2017-08-08,16.908,-0.006999999999997897
2017-08-09,16.979,0.07099999999999795
2017-08-10,16.972,-0.006999999999997897
2017-08-11,16.608,-0.36400000000000077
2017-08-14,16.836,0.22799999999999798
2017-08-15,17.272,0.43599999999999994
2017-08-16,17.479,0.20700000000000074
2017-08-17,17.729,0.25
2017-08-18,17.443,-0.2859999999999978
2017-08-21,17.972,0.5289999999999999
2017-08-22,17.65,-0.32200000000000273
2017-08-23,17.5,-0.14999999999999858
2017-08-24,17.5,0.0
2017-08-25,17.543,0.04299999999999926
2017-08-28,17.808,0.26500000000000057
2017-08-29,17.722,-0.08599999999999852
2017-08-30,17.915,0.19299999999999784
2017-08-31,18.522,0.6069999999999993
2017-09-01,18.35,-0.17199999999999704
2017-09-04,18.515,0.16499999999999915
2017-09-05,18.436,-0.07900000000000063
2017-09-06,18.236,-0.1999999999999993
2017-09-07,18.179,-0.05700000000000216
2017-09-08,18.336,0.15700000000000003
2017-09-11,18.55,0.2140000000000022
2017-09-12,18.286,-0.26399999999999935
2017-09-13,18.229,-0.05700000000000216
2017-09-14,18.365,0.13599999999999923
2017-09-15,18.122,-0.24299999999999855
2017-09-18,18.143,0.021000000000000796
2017-09-19,18.008,-0.13500000000000156
2017-09-20,18.086,0.0779999999999994
2017-09-21,17.95,-0.13599999999999923
2017-09-22,18.008,0.05799999999999983
2017-09-25,18.008,0.0
2017-09-26,17.422,-0.5859999999999985
2017-09-27,17.408,-0.013999999999999346
2017-09-28,17.422,0.013999999999999346
2017-09-29,17.758,0.3359999999999985
2017-10-09,17.672,-0.08599999999999852
2017-10-10,18.172,0.5
2017-10-11,17.922,-0.25
2017-10-12,17.95,0.027999999999998693
2017-10-13,17.965,0.015000000000000568
2017-10-16,17.4,-0.5650000000000013
2017-10-17,17.243,-0.15700000000000003
2017-10-18,17.058,-0.18499999999999872
2017-10-19,16.686,-0.3719999999999999
2017-10-20,16.822,0.13599999999999923
2017-10-23,17.0,0.17800000000000082
2017-10-24,16.85,-0.14999999999999858
2017-10-25,17.036,0.18599999999999994
2017-10-26,17.122,0.08599999999999852
2017-10-27,17.008,-0.11400000000000077
2017-10-30,17.472,0.4640000000000022
2017-10-31,17.829,0.3569999999999993
2017-11-01,17.765,-0.06400000000000006
2017-11-02,17.193,-0.5719999999999992
2017-11-03,16.858,-0.33500000000000085
2017-11-06,17.022,0.16399999999999793
2017-11-07,17.115,0.09299999999999997
2017-11-08,16.879,-0.2359999999999971
2017-11-09,16.979,0.09999999999999787
2017-11-10,17.008,0.028999999999999915
2017-11-13,16.936,-0.07199999999999918
2017-11-14,16.922,-0.013999999999999346
2017-11-15,17.15,0.22799999999999798
2017-11-16,17.308,0.15800000000000125
2017-11-17,17.593,0.28500000000000014
2017-11-20,17.829,0.23600000000000065
2017-11-21,17.815,-0.013999999999999346
2017-11-22,17.415,-0.40000000000000213
2017-11-23,17.236,-0.1789999999999985
2017-11-24,18.1,0.8640000000000008
2017-11-27,17.686,-0.4140000000000015
2017-11-28,17.815,0.12900000000000134
2017-11-29,18.422,0.6069999999999993
2017-11-30,18.429,0.006999999999997897
2017-12-01,17.986,-0.44299999999999784
2017-12-04,17.929,-0.05700000000000216
2017-12-05,17.479,-0.4499999999999993
2017-12-06,18.215,0.7360000000000007
2017-12-07,18.879,0.6640000000000015
2017-12-08,19.243,0.3639999999999972
2017-12-11,19.043,-0.1999999999999993
2017-12-12,18.7,-0.34299999999999997
2017-12-13,18.715,0.015000000000000568
2017-12-14,18.95,0.23499999999999943
2017-12-15,18.393,-0.5569999999999986
2017-12-18,18.365,-0.028000000000002245
2017-12-19,18.343,-0.021999999999998465
2017-12-20,18.543,0.1999999999999993
2017-12-21,19.029,0.48600000000000065
2017-12-22,19.493,0.46399999999999864
2017-12-25,19.429,-0.06400000000000006
2017-12-26,19.286,-0.14299999999999713
2017-12-27,19.379,0.09299999999999997
2017-12-28,19.679,0.29999999999999716
2017-12-29,19.815,0.13600000000000279
2018-01-02,19.686,-0.12900000000000134
2018-01-03,20.136,0.4499999999999993
2018-01-04,20.258,0.12199999999999989
2018-01-05,20.179,-0.07900000000000063
2018-01-08,20.072,-0.10699999999999932
2018-01-09,19.879,-0.19299999999999784
2018-01-10,20.0,0.12099999999999866
2018-01-11,20.008,0.007999999999999119
2018-01-12,20.758,0.75
2018-01-15,20.472,-0.2859999999999978
2018-01-16,20.715,0.24299999999999855
2018-01-17,20.715,0.0
2018-01-18,21.029,0.31400000000000006
2018-01-19,21.186,0.15700000000000003
2018-01-22,21.593,0.40700000000000003
2018-01-23,22.4,0.8069999999999986
2018-01-24,22.365,-0.03500000000000014
2018-01-25,21.908,-0.4569999999999972
2018-01-26,22.343,0.4349999999999987
2018-01-29,21.922,-0.4209999999999994
2018-01-30,21.593,-0.3290000000000006
2018-01-31,21.4,-0.1930000000000014
2018-02-01,22.0,0.6000000000000014
2018-02-02,22.115,0.11499999999999844
2018-02-05,22.793,0.6780000000000008
2018-02-06,21.636,-1.157
2018-02-07,22.015,0.37900000000000134
2018-02-08,21.829,-0.18599999999999994
2018-02-09,21.758,-0.0710000000000015
2018-02-12,22.722,0.9640000000000022
2018-02-13,23.236,0.5139999999999993
2018-02-14,23.286,0.05000000000000071
2018-02-22,23.186,-0.10000000000000142
2018-02-23,22.893,-0.29299999999999926
2018-02-26,23.679,0.7859999999999978
2018-02-27,23.465,-0.21399999999999864
2018-02-28,24.036,0.5710000000000015
2018-03-01,23.936,-0.10000000000000142
2018-03-02,23.679,-0.25700000000000145
2018-03-05,23.393,-0.2859999999999978
2018-03-06,23.429,0.03599999999999781
2018-03-07,23.993,0.5640000000000001
2018-03-08,24.358,0.365000000000002
2018-03-09,24.386,0.027999999999998693
2018-03-12,24.058,-0.3279999999999994
2018-03-13,24.422,0.36400000000000077
2018-03-14,23.815,-0.6069999999999993
2018-03-15,24.029,0.21399999999999864
2018-03-16,23.851,-0.17800000000000082
2018-03-19,22.601,-1.25
2018-03-20,22.258,-0.34299999999999997
2018-03-21,22.672,0.4140000000000015
2018-03-22,22.822,0.14999999999999858
2018-03-23,22.872,0.05000000000000071
2018-03-26,22.822,-0.05000000000000071
2018-03-27,23.043,0.22100000000000009
2018-03-28,22.915,-0.1280000000000001
2018-03-29,22.901,-0.013999999999999346
2018-03-30,22.843,-0.05799999999999983
2018-04-02,22.629,-0.21399999999999864
2018-04-03,22.379,-0.25
2018-04-04,22.558,0.1789999999999985
2018-04-09,22.715,0.15700000000000003
2018-04-10,22.593,-0.12199999999999989
2018-04-11,22.643,0.05000000000000071
2018-04-12,22.572,-0.0710000000000015
2018-04-13,22.543,-0.028999999999999915
2018-04-16,22.586,0.04299999999999926
2018-04-17,22.322,-0.26399999999999935
2018-04-18,22.786,0.4640000000000022
2018-04-19,23.043,0.2569999999999979
2018-04-20,22.0,-1.0429999999999993
2018-04-23,22.536,0.5360000000000014
2018-04-24,22.786,0.25
2018-04-25,22.579,-0.20700000000000074
2018-04-26,22.043,-0.5360000000000014
2018-04-27,20.986,-1.0569999999999986
2018-05-02,21.343,0.3569999999999993
2018-05-03,21.522,0.1789999999999985
2018-05-04,21.7,0.17800000000000082
2018-05-07,22.043,0.34299999999999997
2018-05-08,22.029,-0.013999999999999346
2018-05-09,22.029,0.0
2018-05-10,22.308,0.2789999999999999
2018-05-11,22.122,-0.18599999999999994
2018-05-14,21.729,-0.3930000000000007
2018-05-15,21.886,0.15700000000000003
2018-05-16,22.065,0.17900000000000205
2018-05-17,22.258,0.19299999999999784
2018-05-18,22.293,0.03500000000000014
2018-05-21,22.25,-0.04299999999999926
2018-05-22,21.7,-0.5500000000000007
2018-05-23,21.6,-0.09999999999999787
2018-05-24,21.55,-0.05000000000000071
2018-05-25,21.543,-0.0070000000000014495
2018-05-28,21.429,-0.11400000000000077
2018-05-29,21.493,0.06400000000000006
2018-05-30,21.4,-0.09299999999999997
2018-05-31,21.53,0.13000000000000256
2018-06-01,21.64,0.10999999999999943
2018-06-04,21.64,0.0
2018-06-05,21.41,-0.23000000000000043
2018-06-06,21.39,-0.019999999999999574
2018-06-07,21.51,0.120000000000001
2018-06-08,21.44,-0.07000000000000028
2018-06-11,20.95,-0.490000000000002
2018-06-12,21.28,0.33000000000000185
2018-06-13,21.16,-0.120000000000001
2018-06-14,21.1,-0.05999999999999872
2018-06-15,20.57,-0.5300000000000011
2018-06-19,21.44,0.870000000000001
2018-06-20,22.79,1.3499999999999979
2018-06-21,22.99,0.1999999999999993
2018-06-22,23.97,0.9800000000000004
2018-06-25,24.37,0.40000000000000213
2018-06-26,24.1,-0.2699999999999996
2018-06-27,24.1,0.0
2018-06-28,24.85,0.75
2018-06-29,24.88,0.029999999999997584
2018-07-02,25.09,0.21000000000000085
2018-07-03,24.72,-0.370000000000001
2018-07-04,24.21,-0.509999999999998
2018-07-05,24.36,0.14999999999999858
2018-07-06,24.54,0.17999999999999972
2018-07-09,24.44,-0.09999999999999787
2018-07-10,24.58,0.13999999999999702
2018-07-11,24.43,-0.14999999999999858
2018-07-12,24.32,-0.10999999999999943
2018-07-13,24.19,-0.129999999999999
2018-07-16,24.34,0.14999999999999858
2018-07-17,24.37,0.030000000000001137
