date,close,d_return
2016-12-06,11.181,-0.0025869759143622995
2016-12-07,11.191,0.0008943743851177466
2016-12-08,11.113,-0.00696988651595043
2016-12-09,11.083,-0.0026995410780167317
2016-12-12,10.732,-0.03167012541730585
2016-12-13,10.83,0.009131569139023465
2016-12-14,10.566,-0.02437673130193896
2016-12-15,10.615,0.004637516562559174
2016-12-16,10.722,0.010080075365049401
2016-12-19,10.713,-0.0008393956351426812
2016-12-20,10.732,0.0017735461588723744
2016-12-21,10.781,0.004565784569511955
2016-12-22,10.732,-0.004545032928299886
2016-12-23,10.674,-0.005404398061870985
2016-12-26,10.693,0.0017800262319656035
2016-12-27,10.674,-0.0017768633685588675
2016-12-28,10.664,-0.0009368559115607855
2016-12-29,10.371,-0.027475618904726162
2016-12-30,10.479,0.010413653456754268
2017-01-03,10.479,0.0
2017-01-04,10.586,0.010210897986449252
2017-01-05,10.635,0.004628754959380199
2017-01-06,10.615,-0.0018805829807240215
2017-01-09,10.498,-0.011022138483278487
2017-01-10,10.566,0.006477424271289944
2017-01-11,10.479,-0.008233957978421524
2017-01-12,10.088,-0.037312720679454126
2017-01-13,10.03,-0.005749405233941296
2017-01-16,10.205,0.017447657028913266
2017-01-17,10.127,-0.007643312101910715
2017-01-18,10.137,0.0009874592673051463
2017-01-19,9.942,-0.01923646049126959
2017-01-20,9.981,0.003922751961376036
2017-01-23,10.01,0.002905520488929003
2017-01-24,10.01,0.0
2017-01-25,10.039,0.0028971028971029877
2017-01-26,10.371,0.03307102301025999
2017-02-03,10.313,-0.005592517597145852
2017-02-06,10.391,0.007563269659652816
2017-02-07,10.42,0.0027908767202386997
2017-02-08,10.488,0.006525911708253229
2017-02-09,10.644,0.014874141876430214
2017-02-10,10.625,-0.0017850432168358132
2017-02-13,10.674,0.004611764705882315
2017-02-14,10.537,-0.012834925988382873
2017-02-15,10.508,-0.0027522065103920967
2017-02-16,10.547,0.0037114579368102696
2017-02-17,10.371,-0.01668720963307102
2017-02-20,10.439,0.006556744769067535
2017-02-21,10.703,0.025289778714436162
2017-02-22,10.791,0.008221993833504637
2017-02-23,10.644,-0.0136224631637476
2017-02-24,10.859,0.020199173243141688
2017-02-27,10.703,-0.01436596371673271
2017-02-28,10.791,0.008221993833504637
2017-03-01,10.986,0.01807061440088975
2017-03-02,11.279,0.026670307664300008
2017-03-03,11.288,0.0007979430800604259
2017-03-06,11.074,-0.018958185683912165
2017-03-07,11.083,0.0008127144663174768
2017-03-08,11.083,0.0
2017-03-09,11.015,-0.0061355228728683375
2017-03-10,11.015,0.0
2017-03-13,11.083,0.006173399909214616
2017-03-14,10.976,-0.009654425697013358
2017-03-15,10.898,-0.007106413994169225
2017-03-16,11.025,0.011653514406313237
2017-03-17,10.918,-0.0097052154195012
2017-03-20,11.035,0.010716248397142358
2017-03-21,11.103,0.006162211146352403
2017-03-22,11.201,0.008826443303611597
2017-03-23,11.24,0.0034818319792875307
2017-03-24,11.093,-0.013078291814946685
2017-03-27,11.122,0.0026142612458306402
